Reaction id	Reaction name	stoichiometry	Genes
rxn06586_c0	3_methylbutanoyl_CoA_enzyme_N6_dihydrolipoyllysine_S_3_methylbutanoyltransferase_c0	cpd00449_c0 + cpd01882_c0 <=> cpd00010_c0 + cpd14699_c0	6666666.293523.peg.1460;
rxn06394_c0	R03491_c0	cpd00232_c0 + cpd00947_c0 --> cpd00001_c0 + cpd12599_c0	6666666.293523.peg.2414;6666666.293523.peg.136;6666666.293523.peg.81;6666666.293523.peg.135;
rxn12510_c0	ATP_pantothenate_4_phosphotransferase_c0	cpd00002_c0 + cpd00644_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd02201_c0	6666666.293523.peg.1278;
rxn00151_c0	ATP_pyruvate_phosphate_phosphotransferase_c0	cpd00002_c0 + cpd00009_c0 + cpd00020_c0 <=> cpd00012_c0 + cpd00018_c0 + cpd00061_c0 + 2.0 cpd00067_c0	6666666.293523.peg.1628;
rxn03933_c0	UDP_N_acetyl_D_glucosamine_N_acetyl_alpha_D_muramyloyl_L_Ala_gamma_D_Glu_L_Lys_D_Ala_D_Ala_diphosphoundecaprenol_4_beta_N_acetylglucosaminlytransferase_c0	cpd00037_c0 + cpd02948_c0 <=> cpd00014_c0 + cpd03491_c0	6666666.293523.peg.1113;
rxn07684_c0	R07894_c0	cpd00003_c0 + cpd15049_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd15050_c0	6666666.293523.peg.3810;6666666.293523.peg.3980;
rxn05342_c0	3R_3_Hydroxytetradecanoyl_acyl_carrier_protein_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd11484_c0 <=> cpd00005_c0 + cpd11491_c0	6666666.293523.peg.473;6666666.293523.peg.2749;6666666.293523.peg.2307;6666666.293523.peg.2479;
rxn07587_c0	S_adenosyl_L_methionine_cobalt_precorrin_5B_C1_methyltransferase_c0	cpd00017_c0 + cpd14960_c0 --> cpd00019_c0 + cpd00067_c0 + cpd08372_c0	6666666.293523.peg.3597;
rxn00407_c0	CTP_aminohydrolase_c0	cpd00001_c0 + cpd00052_c0 + cpd00067_c0 --> cpd00013_c0 + cpd00062_c0	6666666.293523.peg.404;
rxn00333_c0	Glycolate_oxygen_2_oxidoreductase_c0	cpd00007_c0 + cpd00139_c0 --> cpd00025_c0 + cpd00040_c0	
rxn05146_c0	ATP_phosphohydrolase_polar_amino_acid_importing_c0	cpd00001_c0 + cpd00002_c0 + cpd00023_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + cpd00067_c0	
rxn00414_c0	hydrogen_carbonate_L_glutamine_amido_ligase_ADP_forming__carbamate_phosphorylating_c0	cpd00001_c0 + 2.0 cpd00002_c0 + cpd00053_c0 + cpd00242_c0 --> 2.0 cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + 2.0 cpd00067_c0 + cpd00146_c0	6666666.293523.peg.480;6666666.293523.peg.937;
rxn09110_c0	Phosphatidylglycerol_synthase_n_C14_1_c0	cpd00080_c0 + cpd15422_c0 <=> cpd00046_c0 + cpd15544_c0	6666666.293523.peg.701;6666666.293523.peg.3910;
rxn00529_c0	L_tyrosine_carboxy_lyase_tyramine_forming_c0	cpd00067_c0 + cpd00069_c0 --> cpd00011_c0 + cpd00374_c0	6666666.293523.peg.2318;6666666.293523.peg.1656;6666666.293523.peg.2990;
rxn05594_c0	Isethionate_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd03048_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd03048_c0	
rxn05349_c0	acetyl_CoA_acyl_carrier_protein_S_acetyltransferase_c0	cpd00022_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd11494_c0	6666666.293523.peg.1561;6666666.293523.peg.4031;6666666.293523.peg.1196;6666666.293523.peg.2747;6666666.293523.peg.1926;6666666.293523.peg.3938;
rxn00303_c0	ATP_GTP_3_diphosphotransferase_c0	cpd00002_c0 + cpd00038_c0 --> cpd00018_c0 + 2.0 cpd00067_c0 + cpd02740_c0	6666666.293523.peg.1545;
rxn05512_c0	butanesulfonate_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd11596_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11596_c0	
rxn00799_c0	S_malate_hydro_lyase_fumarate_forming_c0	cpd00130_c0 <=> cpd00001_c0 + cpd00106_c0	6666666.293523.peg.2770;
rxn01977_c0	alpha_D_Glucose_6_phosphate_ketol_isomerase_c0	cpd00079_c0 <=> cpd00863_c0	6666666.293523.peg.4265;
rxn01073_c0	sn_Glycero_3_phosphoethanolamine_glycerophosphohydrolase_c0	cpd00001_c0 + cpd00908_c0 --> cpd00067_c0 + cpd00080_c0 + cpd00162_c0	6666666.293523.peg.1611;
rxn02405_c0	CTP_3_deoxy_D_manno_octulosonate_cytidylyltransferase_c0	cpd00052_c0 + cpd00875_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02546_c0	6666666.293523.peg.3752;6666666.293523.peg.3772;
rxn00011_c0	pyruvate_thiamin_diphosphate_acetaldehydetransferase_decarboxylating_c0	cpd00020_c0 + cpd00056_c0 + cpd00067_c0 --> cpd00011_c0 + cpd03049_c0	6666666.293523.peg.736;6666666.293523.peg.2477;6666666.293523.peg.2476;6666666.293523.peg.735;6666666.293523.peg.3332;
rxn07430_c0	R07599_c0	cpd00056_c0 + cpd00067_c0 + cpd00123_c0 --> cpd00011_c0 + cpd14700_c0	6666666.293523.peg.1462;6666666.293523.peg.1461;
rxn02200_c0	2_amino_4_hydroxy_6_hydroxymethyl_7_8_dihydropteridine_4_aminobenzoate_2_amino_4_hydroxydihydropteridine_6_methenyltransferase_c0	cpd00443_c0 + cpd00954_c0 <=> cpd00001_c0 + cpd00683_c0	6666666.293523.peg.3426;
rxn00602_c0	R_Methylmalonyl_CoA_CoA_carbonylmutase_c0	cpd00891_c0 --> cpd00078_c0	6666666.293523.peg.1198;6666666.293523.peg.3967;
rxn01069_c0	O_phospho_L_homoserine_phosphate_lyase_adding_waterL_threonine_forming_c0	cpd00001_c0 + cpd00809_c0 --> cpd00009_c0 + cpd00161_c0	6666666.293523.peg.3668;
rxn05528_c0	Copper_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd00058_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00058_e0 + cpd00067_c0	6666666.293523.peg.121;6666666.293523.peg.3019;6666666.293523.peg.2344;6666666.293523.peg.173;6666666.293523.peg.3433;6666666.293523.peg.50;6666666.293523.peg.3307;
rxn00791_c0	N_5_Phospho_D_ribosylanthranilate_pyrophosphate_phosphoribosyl_transferase_c0	cpd00093_c0 + cpd00103_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02642_c0	6666666.293523.peg.4127;
rxn00702_c0	CTP_alpha_D_glucose_1_phosphate_cytidylyltransferase_c0	cpd00052_c0 + cpd00089_c0 <=> cpd00012_c0 + cpd00390_c0	6666666.293523.peg.1700;
rxn00065_c0	ATP_diphosphate_lyase_cyclizing_3_5_cyclic_AMP_forming_c0	cpd00002_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00446_c0	6666666.293523.peg.1922;6666666.293523.peg.865;6666666.293523.peg.3059;6666666.293523.peg.4155;6666666.293523.peg.3571;
rxn01827_c0	4_Hydroxyphenylpyruvate_oxygen_oxidoreductase_hydroxylating_decarboxylating_c0	cpd00007_c0 + cpd00868_c0 <=> cpd00011_c0 + cpd00426_c0	6666666.293523.peg.1458;
rxn00358_c0	UDP_D_galactopyranose_furanomutase_c0	cpd00043_c0 <=> cpd02338_c0	6666666.293523.peg.1475;6666666.293523.peg.1476;
rxn01672_c0	dCTP_aminohydrolase_c0	cpd00001_c0 + cpd00067_c0 + cpd00356_c0 --> cpd00013_c0 + cpd00358_c0	6666666.293523.peg.404;
rxn05312_c0	Inorganic_phosphate_transporter_c0	cpd00009_c0 + cpd00067_c0 --> cpd00009_e0 + cpd00067_e0	6666666.293523.peg.600;
rxn08975_c0	dihydronicotinamide_adenine_dinucleotide_coenzyme_Q_reductase_c0	cpd00004_c0 + cpd00067_c0 + cpd15560_c0 --> cpd00003_c0 + cpd15561_c0	6666666.293523.peg.1124;
rxn00105_c0	ATP_nicotinamide_nucleotide_adenylyltransferase_c0	cpd00002_c0 + cpd00355_c0 <=> cpd00003_c0 + cpd00012_c0	6666666.293523.peg.4027;
rxn03243_c0	Decanoyl_CoA_acetyl_CoA_C_acyltransferase_c0	cpd00022_c0 + cpd03128_c0 <=> cpd00010_c0 + cpd03117_c0	6666666.293523.peg.1464;6666666.293523.peg.3982;
rxn03446_c0	O_Phospho_4_hydroxy_L_threonine_phospho_lyase_adding_water_c0	cpd00001_c0 + cpd03607_c0 --> cpd00009_c0 + cpd03608_c0	6666666.293523.peg.3668;
rxn01302_c0	L_homoserine_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00227_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00346_c0	6666666.293523.peg.493;
rxn00223_c0	D_glucose_aldose_ketose_isomerase_c0	cpd00027_c0 <=> cpd00082_c0	6666666.293523.peg.4265;
rxn05029_c0	ATP_cobinamide_Cobeta_adenosyltransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd03422_c0 <=> cpd00421_c0 + cpd03918_c0	6666666.293523.peg.3741;
rxn10119_c0	Hydrogenase_menaquinone8__2_protons_periplasm_c0	2.0 cpd00067_c0 + cpd11640_c0 + cpd15500_c0 --> 2.0 cpd00067_e0 + cpd15499_c0	6666666.293523.peg.2911;6666666.293523.peg.4042;6666666.293523.peg.2913;6666666.293523.peg.2910;6666666.293523.peg.2912;6666666.293523.peg.4041;
rxn03273_c0	3_Ketolactose_galactohydrolase_c0	cpd00001_c0 + cpd03199_c0 <=> cpd00190_c0 + cpd03193_c0	6666666.293523.peg.1721;6666666.293523.peg.1477;
rxn05393_c0	9_methyl_3_oxo_decanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11529_c0 <=> cpd00006_c0 + cpd11530_c0	6666666.293523.peg.473;6666666.293523.peg.2749;6666666.293523.peg.2307;6666666.293523.peg.2479;
rxn02285_c0	UDP_N_acetylmuramate_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00773_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd02820_c0	6666666.293523.peg.1109;
rxn02303_c0	Coproporphyrinogen_oxygen_oxidoreductasedecarboxylating_c0	cpd00007_c0 + 2.0 cpd00067_c0 + cpd02083_c0 <=> 2.0 cpd00001_c0 + 2.0 cpd00011_c0 + cpd00791_c0	6666666.293523.peg.486;
rxn00227_c0	Acetyl_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00196_c0 --> cpd00009_c0 + cpd00029_c0 + cpd00067_c0	6666666.293523.peg.1584;
rxn03047_c0	ATP_pantothenate_4_phosphotransferase_c0	cpd00002_c0 + cpd02524_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd02666_c0	6666666.293523.peg.1278;
rxn02889_c0	3_Methylcrotonoyl_CoA_carbon_dioxide_ligase_ADP_forming_c0	cpd00002_c0 + cpd00242_c0 + cpd01966_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02068_c0	6666666.293523.peg.1468;
rxn08848_c0	Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C16_0_c0	cpd00001_c0 + cpd15346_c0 <=> cpd00067_c0 + cpd00214_c0 + cpd02090_c0	6666666.293523.peg.4211;
rxn07883_c0	3_hydroxy_5_methylhex_4_enoyl_CoA_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd15173_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd15175_c0	6666666.293523.peg.3810;6666666.293523.peg.3980;
rxn10194_c0	Teichoic_acid_unsubstituted_export_c0	cpd15661_c0 + cpd15666_c0 <=> cpd00067_c0 + cpd00286_c0 + cpd15667_c0	
rxn08840_c0	Lysophospholipase_L2_2_acylglycerophosphoethanolamine__n_C14_1_c0	cpd00001_c0 + cpd15338_c0 --> cpd00067_c0 + cpd00908_c0 + cpd15298_c0	6666666.293523.peg.4211;
rxn00290_c0	succinyl_CoA_acetoacetate_CoA_transferase_c0	cpd00078_c0 + cpd00142_c0 <=> cpd00036_c0 + cpd00279_c0	6666666.293523.peg.1718;6666666.293523.peg.1717;
rxn03907_c0	CTP__2_C_Methyl_D_erythritol_4_phosphate_cytidylyltransferase_c0	cpd00052_c0 + cpd08286_c0 <=> cpd00012_c0 + cpd08287_c0	6666666.293523.peg.626;
rxn01987_c0	R02750_c0	cpd00008_c0 + cpd00067_c0 + cpd00510_c0 --> cpd00002_c0 + cpd01242_c0	6666666.293523.peg.1914;6666666.293523.peg.1911;6666666.293523.peg.1909;
rxn03538_c0	R05223_c0	cpd03423_c0 + cpd03920_c0 <=> cpd00067_c0 + cpd00126_c0 + cpd00166_c0	6666666.293523.peg.4086;
rxn09310_c0	thiazole_phosphate_synthesis_c0	cpd00002_c0 + cpd00069_c0 + cpd00084_c0 + cpd08289_c0 --> cpd00001_c0 + cpd00011_c0 + cpd00012_c0 + cpd00018_c0 + cpd00035_c0 + 2.0 cpd00067_c0 + cpd02654_c0 + cpd15378_c0	
rxn02834_c0	Phosphoribosyl_ATP_pyrophosphohydrolase_c0	cpd00001_c0 + cpd01775_c0 --> cpd00012_c0 + 2.0 cpd00067_c0 + cpd01777_c0	6666666.293523.peg.1279;6666666.293523.peg.1321;
rxn01213_c0	GPPSYN_RXN_c0	cpd00113_c0 + cpd00202_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00283_c0	
rxn03860_c0	3S_3_Hydroxyacyl_CoA_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd06711_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd06712_c0	6666666.293523.peg.3810;6666666.293523.peg.3980;
rxn00459_c0	2_phospho_D_glycerate_hydro_lyase_phosphoenolpyruvate_forming_c0	cpd00482_c0 <=> cpd00001_c0 + cpd00061_c0	6666666.293523.peg.3568;
rxn12851_c0	Gly_Try_ABC_transporters_c0	cpd00001_c0 + cpd00002_c0 + cpd15606_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd15606_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn00770_c0	ATP_D_ribose_5_phosphate_diphosphotransferase_c0	cpd00002_c0 + cpd00101_c0 <=> cpd00018_c0 + cpd00067_c0 + cpd00103_c0	6666666.293523.peg.983;6666666.293523.peg.3487;
rxn05153_c0	sulfate_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd00048_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00048_c0 + cpd00067_c0	6666666.293523.peg.4035;6666666.293523.peg.4032;6666666.293523.peg.4034;6666666.293523.peg.4033;
rxn08806_c0	Lysophospholipase_L1_2_acylglycerophosphoethanolamine__n_C16_0_periplasm_c0	cpd00001_c0 + cpd15316_c0 <=> cpd00067_c0 + cpd00214_c0 + cpd00908_c0	6666666.293523.peg.4211;
rxn05436_c0	10_methyl_trans_dodec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11510_c0 --> cpd00003_c0 + cpd11511_c0	6666666.293523.peg.1805;6666666.293523.peg.2894;
rxn05195_c0	ATP_phosphohydrolase_ferric_ion_transporting_c0	cpd00001_c0 + cpd00002_c0 + cpd10516_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd10516_c0	
rxn05209_c0	TRANS_RXNBWI_115525cemaizeexpNA_plus__c0	cpd00067_c0 + cpd00971_e0 <=> cpd00067_e0 + cpd00971_c0	6666666.293523.peg.1277;6666666.293523.peg.1668;6666666.293523.peg.3825;
rxn06377_c0	glycine_lipoylprotein_oxidoreductase_decarboxylating_and_acceptor_aminomethylating_c0	cpd00033_c0 + cpd00067_c0 + cpd12005_c0 --> cpd00011_c0 + cpd11830_c0	6666666.293523.peg.2593;6666666.293523.peg.2594;
rxn02359_c0	trans_4_Hydroxy_L_proline_acceptor_oxidoreductase_c0	cpd00015_c0 + cpd00851_c0 --> cpd00982_c0 + cpd02625_c0	6666666.293523.peg.1009;
rxn10234_c0	isotetradecanoyl_phosphatidylserine_decarboxylase_c0	2.0 cpd00067_c0 + cpd15691_c0 <=> cpd00011_c0 + cpd15697_c0	6666666.293523.peg.4122;
rxn00175_c0	Acetate_CoA_ligase_AMP_forming_c0	cpd00002_c0 + cpd00010_c0 + cpd00029_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00022_c0 + cpd00067_c0	6666666.293523.peg.2757;6666666.293523.peg.981;
rxn00427_c0	methanol_hydrogen_peroxide_oxidoreductase_c0	cpd00025_c0 + cpd00116_c0 --> 2.0 cpd00001_c0 + cpd00055_c0	6666666.293523.peg.1728;
rxn10121_c0	Nitrate_reductase_Menaquinol_8_periplasm_c0	2.0 cpd00067_c0 + cpd00209_c0 + cpd15499_c0 <=> cpd00001_c0 + 2.0 cpd00067_e0 + cpd00075_c0 + cpd15500_c0	6666666.293523.peg.1899;6666666.293523.peg.3051;6666666.293523.peg.3050;6666666.293523.peg.3048;
rxn06197_c0	ATP_protein_L_histidine_Npi_phosphotransferase_c0	cpd00002_c0 + cpd11712_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd12508_c0	6666666.293523.peg.468;
rxn01208_c0	R01652_c0	cpd00067_c0 + cpd02605_c0 --> cpd00011_c0 + cpd00200_c0	6666666.293523.peg.3103;
rxn03513_c0	S_adenosyl_L_methionine_precorrin_3B_C17_methyltransferase_c0	cpd00017_c0 + cpd03833_c0 --> cpd00019_c0 + 2.0 cpd00067_c0 + cpd03834_c0	6666666.293523.peg.3732;
rxn05618_c0	manganese_transport_in_via_proton_symport_c0	cpd00030_e0 + cpd00067_e0 --> cpd00030_c0 + cpd00067_c0	6666666.293523.peg.2587;
rxn06567_c0	2_Acetyl_1_alkyl_sn_glycerol_acetylhydrolase_c0	cpd00001_c0 + cpd12400_c0 <=> cpd00029_c0 + cpd00067_c0 + cpd12184_c0	6666666.293523.peg.3599;6666666.293523.peg.3883;
rxn10474_c0	cobalt_Co_plus_2_transport_via_diffusion_extracellular_to_periplasm_c0	cpd00149_c0 <=> cpd00149_e0	6666666.293523.peg.3716;6666666.293523.peg.2991;
rxn00260_c0	L_Aspartate_2_oxoglutarate_aminotransferase_c0	cpd00024_c0 + cpd00041_c0 <=> cpd00023_c0 + cpd00032_c0	6666666.293523.peg.3415;6666666.293523.peg.3832;6666666.293523.peg.4175;
rxn04757_c0	violaxanthin_neoxanthin_isomerase_epoxide_opening_c0	cpd05521_c0 --> cpd05513_c0	6666666.293523.peg.723;
rxn01088_c0	UDP_glucose_N_acylsphingosine_D_glucosyltransferase_c0	cpd00026_c0 + cpd00167_c0 <=> cpd00014_c0 + cpd00878_c0	6666666.293523.peg.1685;6666666.293523.peg.1192;
rxn07454_c0	Z_phenylacetaldehyde_oxime_hydro_lyase_c0	cpd14796_c0 <=> cpd00001_c0 + cpd14795_c0	6666666.293523.peg.1332;
rxn00461_c0	Phosphoenolpyruvate_UDP_N_acetyl_D_glucosamine_1_carboxyvinyl_transferase_c0	cpd00037_c0 + cpd00061_c0 <=> cpd00009_c0 + cpd02820_c0	6666666.293523.peg.1559;
rxn06037_c0	3S_3_Hydroxyacyl_CoA_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd11718_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd11637_c0	6666666.293523.peg.3810;6666666.293523.peg.3980;
rxn00181_c0	ATP_L_glutamate_1_phosphotransferase_c0	cpd00002_c0 + cpd00023_c0 + cpd00067_c0 <=> cpd00008_c0 + cpd03413_c0	6666666.293523.peg.2853;
rxn00669_c0	Propanoate_CoA_ligase_ADP_forming_c0	cpd00002_c0 + cpd00010_c0 + cpd00141_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00086_c0	
rxn05247_c0	FACOAL140ISO_c0	cpd00002_c0 + cpd00010_c0 + cpd11430_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11435_c0	6666666.293523.peg.3439;6666666.293523.peg.1174;
rxn02460_c0	ATP_1D_myo_inositol_1_4_5_trisphosphate_3_phosphotransferase_c0	cpd00002_c0 + cpd00916_c0 <=> cpd00008_c0 + cpd00934_c0	6666666.293523.peg.961;
rxn00858_c0	Agmatine_amidinohydrolase_c0	cpd00001_c0 + cpd00152_c0 --> cpd00073_c0 + cpd00118_c0	6666666.293523.peg.1607;
rxn03136_c0	1_5_Phosphoribosyl_5_amino_4_N_succinocarboxamide_imidazole_AMP_lyase_c0	cpd02921_c0 <=> cpd00067_c0 + cpd00106_c0 + cpd02851_c0	6666666.293523.peg.1266;
rxn01712_c0	S_Adenosyl_L_methionine_3_4_dihydroxy_trans_cinnamate_3_O_methyltransferase_c0	cpd00017_c0 + cpd03337_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd00373_c0	6666666.293523.peg.2209;
rxn00222_c0	cellobiose_glucohydrolase_c0	cpd00001_c0 + cpd00158_c0 --> 2.0 cpd00027_c0	6666666.293523.peg.2414;6666666.293523.peg.136;6666666.293523.peg.81;6666666.293523.peg.135;
rxn10229_c0	isopentadecanoyl_CDPdiacylglycerol_serine_O_phosphatidyltransferase_c0	cpd00054_c0 + cpd15686_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15692_c0	6666666.293523.peg.4121;
rxn00621_c0	CTP_sn_glycerol_3_phosphate_cytidylyltransferase_c0	cpd00052_c0 + cpd00080_c0 <=> cpd00012_c0 + cpd00402_c0	6666666.293523.peg.2637;
rxn12052_c0	trypanothione_hydroperoxide_oxidoreductase_c0	cpd01418_c0 + cpd14475_c0 <=> cpd00001_c0 + cpd02026_c0 + cpd11848_c0	6666666.293523.peg.2699;6666666.293523.peg.2854;
rxn01387_c0	Isocitrate_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00260_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd03187_c0	6666666.293523.peg.1355;
rxn02693_c0	Dimethylallyl_diphosphate_aspulvinone_E_dimethylallyltransferase_c0	2.0 cpd00202_c0 + cpd01371_c0 <=> 2.0 cpd00012_c0 + 2.0 cpd00067_c0 + cpd01373_c0	6666666.293523.peg.1069;
rxn02937_c0	2_Formamido_N1_5_phosphoribosylacetamidine_cyclo_ligase_ADP_forming_c0	cpd00002_c0 + cpd02826_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02140_c0	6666666.293523.peg.4148;
rxn08088_c0	1_octadecanoyl_sn_glycerol_3_phosphate_O_acyltransferase_n_C18_0_c0	2.0 cpd00067_c0 + cpd15268_c0 + cpd15329_c0 --> cpd11493_c0 + cpd15526_c0	6666666.293523.peg.3882;6666666.293523.peg.751;
rxn08810_c0	Lysophospholipase_L1_2_acylglycerophosphoglycerol__n_C12_0_periplasm_c0	cpd00001_c0 + cpd15318_c0 <=> cpd00067_c0 + cpd01741_c0 + cpd02090_c0	6666666.293523.peg.4211;
rxn03467_c0	R05117_c0	cpd00001_c0 + cpd03660_c0 --> cpd00232_c0 + cpd03661_c0	6666666.293523.peg.2414;6666666.293523.peg.136;6666666.293523.peg.81;6666666.293523.peg.135;
rxn01652_c0	S_Aminomethyldihydrolipoylprotein_6S_tetrahydrofolate_aminomethyltransferase_ammonia_forming_c0	cpd00001_c0 + cpd00347_c0 <=> cpd00067_c0 + cpd02197_c0	6666666.293523.peg.4147;
rxn05493_c0	Transport_of_a_ketoglutarate__extracellular_c0	cpd00024_e0 + cpd00067_e0 --> cpd00024_c0 + cpd00067_c0	6666666.293523.peg.2073;
rxn03137_c0	10_Formyltetrahydrofolate_5_phosphoribosyl_5_amino_4_imidazolecarboxamide_formyltransferase_c0	cpd00201_c0 + cpd02851_c0 <=> cpd00087_c0 + cpd02884_c0	6666666.293523.peg.1252;
rxn10343_c0	Mercury_Hg_plus_2_ABC_transporter_periplasm_c0	cpd00001_c0 + cpd00002_c0 + cpd00531_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00531_e0	6666666.293523.peg.121;6666666.293523.peg.50;6666666.293523.peg.3019;6666666.293523.peg.2344;6666666.293523.peg.173;6666666.293523.peg.3307;6666666.293523.peg.3433;
rxn05544_c0	oligopeptide_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd11583_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11583_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn08087_c0	1_hexadec_7_enoyl_sn_glycerol_3_phosphate_O_acyltransferase_n_C16_1_c0	cpd00067_c0 + cpd15239_c0 + cpd15326_c0 --> cpd11493_c0 + cpd15525_c0	6666666.293523.peg.3882;6666666.293523.peg.751;
rxn08818_c0	Lysophospholipase_L2_2_acylglycerophosphotidate__n_C14_0_c0	cpd00001_c0 + cpd15363_c0 <=> 2.0 cpd00067_c0 + cpd00080_c0 + cpd03847_c0	6666666.293523.peg.4211;
rxn04431_c0	S_adenosyl_L_methionine_3_4_dihydroxy_trans_cinnamate_3_O_methyltransferase_c0	cpd00017_c0 + cpd08985_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd01554_c0	6666666.293523.peg.2209;
rxn00992_c0	R_3_Hydroxybutanoate_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00797_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00142_c0	6666666.293523.peg.2697;6666666.293523.peg.662;
rxn05239_c0	adenosine_3_5_bisphosphate_sulfite_oxidized_thioredoxin_oxidoreductase_3_phosphoadenosine_5_phosphosulfate__forming_c0	cpd00044_c0 + cpd11421_c0 --> cpd00045_c0 + cpd00067_c0 + cpd00081_c0 + cpd11420_c0	6666666.293523.peg.1180;
rxn08312_c0	CDP_diacylglycerol_synthetase_n_C18_1_c0	cpd00052_c0 + cpd15527_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15420_c0	6666666.293523.peg.3752;
rxn00952_c0	O_acetyl_L_homoserine_hydrogen_sulfide_S_3_amino_3_carboxypropyltransferase_c0	cpd00239_c0 + cpd00790_c0 --> cpd00029_c0 + cpd00135_c0	6666666.293523.peg.3600;6666666.293523.peg.402;
rxn01396_c0	ATP_pyridoxine_5_phosphotransferase_c0	cpd00002_c0 + cpd00263_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00478_c0	6666666.293523.peg.1062;
rxn00161_c0	S_Malate_NADP_plus__oxidoreductaseoxaloacetate_decarboxylating_c0	cpd00006_c0 + cpd00130_c0 --> cpd00005_c0 + cpd00011_c0 + cpd00020_c0	6666666.293523.peg.2789;
rxn01961_c0	Xanthosine_5_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00497_c0 --> cpd00009_c0 + cpd01217_c0	6666666.293523.peg.1377;6666666.293523.peg.854;
rxn01517_c0	ATP_dUMP_phosphotransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd00299_c0 --> cpd00008_c0 + cpd00978_c0	6666666.293523.peg.2744;
rxn00371_c0	Formate_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00047_c0 --> cpd00004_c0 + cpd00011_c0	6666666.293523.peg.1951;
rxn10226_c0	isoheptadecanoyl_CDPdiacylglycerol_serine_O_phosphatidyltransferase_c0	cpd00054_c0 + cpd15683_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15689_c0	6666666.293523.peg.4121;
rxn09978_c0	beta_glucosidase_methyl_alpha_D_glucoside_c0	cpd00001_c0 + cpd15584_c0 --> cpd00027_c0 + cpd00116_c0	6666666.293523.peg.2414;6666666.293523.peg.136;6666666.293523.peg.81;6666666.293523.peg.135;
